gene_id	spromiscuus_homolog	spromiscuus_homolog_orthology_type
Ec-03_003360	mRNA_S-promiscuus_M_contig27.8016.1	ortholog_one2one
Ec-03_003340	mRNA_S-promiscuus_M_contig27.8017.1	ortholog_one2one
Ec-03_003300	mRNA_S-promiscuus_M_contig27.8018.1	ortholog_one2one
Ec-03_003320	mRNA_S-promiscuus_M_contig27.8019.1	ortholog_one2one
Ec-03_003330	mRNA_S-promiscuus_M_contig27.8020.1	ortholog_one2one
Ec-03_003250	mRNA_S-promiscuus_M_contig27.8021.1	ortholog_one2one
Ec-03_003260	mRNA_S-promiscuus_M_contig27.8022.1	ortholog_one2one
Ec-03_003270	mRNA_S-promiscuus_M_contig27.8023.1	ortholog_one2one
Ec-03_003280	mRNA_S-promiscuus_M_contig27.8024.1	ortholog_one2one
Ec-03_003240	mRNA_S-promiscuus_M_contig27.8025.1	ortholog_one2one
Ec-03_003220	mRNA_S-promiscuus_M_contig27.8026.1	ortholog_one2one
Ec-03_003210	mRNA_S-promiscuus_M_contig27.8027.1	ortholog_one2one
Ec-03_003200	mRNA_S-promiscuus_M_contig27.8028.1	ortholog_one2one
Ec-03_003180	mRNA_S-promiscuus_M_contig27.8029.1	ortholog_one2one
Ec-03_003170	mRNA_S-promiscuus_M_contig27.8030.1	ortholog_one2one
Ec-00_005240	mRNA_S-promiscuus_M_contig27.8031.1	ortholog_one2one
Ec-00_005230	mRNA_S-promiscuus_M_contig27.8032.1	ortholog_one2one
Ec-00_005210	mRNA_S-promiscuus_M_contig27.8033.1	ortholog_one2one
Ec-00_005220	mRNA_S-promiscuus_M_contig27.8034.1	ortholog_one2one
Ec-00_005200	mRNA_S-promiscuus_M_contig27.8036.1	ortholog_one2one
Ec-00_005150	mRNA_S-promiscuus_M_contig27.8043.1	ortholog_one2one
Ec-03_003060	mRNA_S-promiscuus_M_contig27.8044.1	ortholog_one2one
Ec-03_003290	mRNA_S-promiscuus_M_contig27.8045.1	ortholog_one2one
Ec-03_003070	mRNA_S-promiscuus_M_contig27.8046.1	ortholog_many2one
Ec-03_003140	mRNA_S-promiscuus_M_contig27.8048.1	ortholog_one2one
Ec-03_003040	mRNA_S-promiscuus_M_contig27.8055.1	ortholog_one2one
Ec-03_003030	mRNA_S-promiscuus_M_contig27.8056.1	ortholog_one2one
Ec-03_003010	mRNA_S-promiscuus_M_contig27.8057.1	ortholog_one2one
Ec-03_002990	mRNA_S-promiscuus_M_contig27.8058.1	ortholog_one2one
Ec-03_002980	mRNA_S-promiscuus_M_contig27.8059.1	ortholog_one2one
Ec-03_002970	mRNA_S-promiscuus_M_contig27.8060.1	ortholog_one2one
Ec-03_002950	mRNA_S-promiscuus_M_contig27.8064.1	ortholog_one2one
Ec-03_002930	mRNA_S-promiscuus_M_contig27.8066.1	ortholog_one2one
Ec-03_002920	mRNA_S-promiscuus_M_contig27.8067.1	ortholog_one2one
Ec-03_002870	mRNA_S-promiscuus_M_contig27.8068.1	ortholog_one2one
Ec-03_002860	mRNA_S-promiscuus_M_contig27.8070.1	ortholog_one2one
Ec-03_002850	mRNA_S-promiscuus_M_contig27.8071.1	ortholog_one2one
Ec-03_002840	mRNA_S-promiscuus_M_contig27.8072.1	ortholog_one2one
Ec-00_009440	mRNA_S-promiscuus_M_contig28.8082.1	ortholog_many2one
Ec-00_001920	mRNA_S-promiscuus_M_contig28.8085.1	ortholog_many2one
Ec-18_004710	mRNA_S-promiscuus_M_contig28.8086.1	ortholog_one2one
Ec-18_004700	mRNA_S-promiscuus_M_contig28.8088.1	ortholog_one2one
Ec-18_004690	mRNA_S-promiscuus_M_contig28.8089.1	ortholog_one2one
Ec-18_004680	mRNA_S-promiscuus_M_contig28.8090.1	ortholog_one2one
Ec-18_004660	mRNA_S-promiscuus_M_contig28.8091.1	ortholog_one2one
Ec-18_004610	mRNA_S-promiscuus_M_contig28.8092.1	ortholog_one2one
Ec-18_004630	mRNA_S-promiscuus_M_contig28.8094.1	ortholog_one2one
Ec-18_004640	mRNA_S-promiscuus_M_contig28.8095.1	ortholog_one2one
Ec-18_004570	mRNA_S-promiscuus_M_contig28.8096.1	ortholog_one2one
Ec-18_004560	mRNA_S-promiscuus_M_contig28.8097.1	ortholog_one2one
Ec-18_004580	mRNA_S-promiscuus_M_contig28.8099.1	ortholog_one2one
Ec-18_004510	mRNA_S-promiscuus_M_contig28.8100.1	ortholog_one2one
Ec-18_004520	mRNA_S-promiscuus_M_contig28.8101.1	ortholog_one2one
Ec-18_004530	mRNA_S-promiscuus_M_contig28.8102.1	ortholog_one2one
Ec-18_004540	mRNA_S-promiscuus_M_contig28.8103.1	ortholog_one2one
Ec-18_004550	mRNA_S-promiscuus_M_contig28.8104.1	ortholog_one2one
Ec-18_004500	mRNA_S-promiscuus_M_contig28.8105.1	ortholog_one2one
Ec-18_004490	mRNA_S-promiscuus_M_contig28.8106.1	ortholog_one2one
Ec-18_004480	mRNA_S-promiscuus_M_contig28.8107.1	ortholog_one2one
Ec-18_004470	mRNA_S-promiscuus_M_contig28.8108.1	ortholog_one2one
Ec-18_004460	mRNA_S-promiscuus_M_contig28.8109.1	ortholog_one2one
Ec-18_004450	mRNA_S-promiscuus_M_contig28.8110.1	ortholog_one2one
Ec-18_004440	mRNA_S-promiscuus_M_contig28.8112.1	ortholog_one2one
Ec-18_004430	mRNA_S-promiscuus_M_contig28.8113.1	ortholog_one2one
Ec-18_004410	mRNA_S-promiscuus_M_contig28.8114.1	ortholog_one2one
Ec-18_004400	mRNA_S-promiscuus_M_contig28.8115.1	ortholog_one2one
Ec-18_004390	mRNA_S-promiscuus_M_contig28.8116.1	ortholog_one2one
Ec-00_000520	mRNA_S-promiscuus_M_contig28.8117.1	ortholog_many2one
Ec-18_004380	mRNA_S-promiscuus_M_contig28.8118.1	ortholog_one2one
Ec-18_004200	mRNA_S-promiscuus_M_contig28.8119.1	ortholog_many2one
Ec-18_004190	mRNA_S-promiscuus_M_contig28.8120.1	ortholog_one2one
Ec-08_004560	mRNA_S-promiscuus_M_contig28.8122.1	ortholog_one2one
Ec-18_004180	mRNA_S-promiscuus_M_contig28.8123.1	ortholog_one2one
Ec-18_004170	mRNA_S-promiscuus_M_contig28.8124.1	ortholog_one2one
Ec-16_000510	mRNA_S-promiscuus_M_contig28.8125.1	ortholog_one2one
Ec-18_004090	mRNA_S-promiscuus_M_contig28.8131.1	ortholog_one2one
Ec-18_004080	mRNA_S-promiscuus_M_contig28.8132.1	ortholog_many2one
Ec-18_004060	mRNA_S-promiscuus_M_contig28.8133.1	ortholog_one2one
Ec-18_004050	mRNA_S-promiscuus_M_contig28.8134.1	ortholog_one2one
Ec-18_004040	mRNA_S-promiscuus_M_contig28.8135.1	ortholog_one2one
Ec-18_004030	mRNA_S-promiscuus_M_contig28.8136.1	ortholog_one2one
Ec-18_004020	mRNA_S-promiscuus_M_contig28.8138.1	ortholog_one2one
Ec-18_004010	mRNA_S-promiscuus_M_contig28.8139.1	ortholog_one2one
Ec-18_004000	mRNA_S-promiscuus_M_contig28.8140.1	ortholog_one2one
Ec-18_004150	mRNA_S-promiscuus_M_contig28.8142.1	ortholog_one2many
Ec-18_003990	mRNA_S-promiscuus_M_contig28.8143.1	ortholog_one2one
Ec-18_003980	mRNA_S-promiscuus_M_contig28.8144.1	ortholog_one2one
Ec-18_003970	mRNA_S-promiscuus_M_contig28.8145.1	ortholog_one2one
Ec-18_003960	mRNA_S-promiscuus_M_contig28.8146.1	ortholog_one2one
Ec-18_003950	mRNA_S-promiscuus_M_contig28.8147.1	ortholog_one2one
Ec-18_003910	mRNA_S-promiscuus_M_contig28.8149.1	ortholog_one2one
Ec-18_003900	mRNA_S-promiscuus_M_contig28.8150.1	ortholog_one2one
Ec-18_003880	mRNA_S-promiscuus_M_contig28.8151.1	ortholog_one2one
Ec-18_003870	mRNA_S-promiscuus_M_contig28.8152.1	ortholog_one2one
Ec-18_003860	mRNA_S-promiscuus_M_contig28.8153.1	ortholog_one2one
Ec-18_003850	mRNA_S-promiscuus_M_contig28.8155.1	ortholog_one2one
Ec-18_003840	mRNA_S-promiscuus_M_contig28.8156.1	ortholog_one2one
Ec-18_003830	mRNA_S-promiscuus_M_contig28.8157.1	ortholog_one2one
Ec-00_004760	mRNA_S-promiscuus_M_contig28.8159.1	ortholog_one2one
Ec-18_003820	mRNA_S-promiscuus_M_contig28.8171.1	ortholog_one2one
Ec-18_003810	mRNA_S-promiscuus_M_contig28.8172.1	ortholog_one2one
Ec-18_003800	mRNA_S-promiscuus_M_contig28.8175.1	ortholog_one2one
Ec-18_003780	mRNA_S-promiscuus_M_contig28.8176.1	ortholog_one2one
Ec-18_003770	mRNA_S-promiscuus_M_contig28.8177.1	ortholog_one2one
Ec-18_003760	mRNA_S-promiscuus_M_contig28.8180.1	ortholog_one2one
Ec-18_003750	mRNA_S-promiscuus_M_contig28.8181.1	ortholog_one2one
Ec-18_003740	mRNA_S-promiscuus_M_contig28.8183.1	ortholog_one2one
Ec-18_003730	mRNA_S-promiscuus_M_contig28.8184.1	ortholog_one2one
Ec-18_003720	mRNA_S-promiscuus_M_contig28.8185.1	ortholog_one2many
Ec-18_003710	mRNA_S-promiscuus_M_contig28.8187.1	ortholog_one2one
Ec-18_003700	mRNA_S-promiscuus_M_contig28.8188.1	ortholog_one2one
Ec-18_003670	mRNA_S-promiscuus_M_contig28.8191.1	ortholog_one2one
Ec-18_003660	mRNA_S-promiscuus_M_contig28.8194.1	ortholog_one2one
Ec-18_003640	mRNA_S-promiscuus_M_contig28.8196.1	ortholog_one2one
Ec-18_003630	mRNA_S-promiscuus_M_contig28.8197.1	ortholog_one2one
Ec-18_003620	mRNA_S-promiscuus_M_contig28.8198.1	ortholog_many2one
Ec-18_003550	mRNA_S-promiscuus_M_contig28.8200.1	ortholog_one2one
Ec-18_003530	mRNA_S-promiscuus_M_contig28.8202.1	ortholog_one2one
Ec-18_003520	mRNA_S-promiscuus_M_contig28.8203.1	ortholog_one2one
Ec-18_003480	mRNA_S-promiscuus_M_contig28.8204.1	ortholog_one2one
Ec-18_003490	mRNA_S-promiscuus_M_contig28.8205.1	ortholog_one2one
Ec-18_003460	mRNA_S-promiscuus_M_contig28.8209.1	ortholog_one2many
Ec-18_003450	mRNA_S-promiscuus_M_contig28.8210.1	ortholog_one2one
Ec-18_003440	mRNA_S-promiscuus_M_contig28.8211.1	ortholog_one2one
Ec-18_003430	mRNA_S-promiscuus_M_contig28.8213.1	ortholog_one2one
Ec-18_003420	mRNA_S-promiscuus_M_contig28.8214.1	ortholog_one2one
Ec-18_003390	mRNA_S-promiscuus_M_contig28.8216.1	ortholog_one2one
Ec-18_003380	mRNA_S-promiscuus_M_contig28.8217.1	ortholog_one2one
Ec-18_003370	mRNA_S-promiscuus_M_contig28.8218.1	ortholog_one2one
Ec-18_003360	mRNA_S-promiscuus_M_contig28.8219.1	ortholog_one2one
Ec-18_003330	mRNA_S-promiscuus_M_contig28.8220.1	ortholog_one2one
Ec-18_003320	mRNA_S-promiscuus_M_contig28.8221.1	ortholog_one2one
Ec-18_003290	mRNA_S-promiscuus_M_contig28.8222.1	ortholog_one2one
Ec-18_003540	mRNA_S-promiscuus_M_contig28.8223.1	ortholog_many2many
Ec-18_003280	mRNA_S-promiscuus_M_contig28.8227.1	ortholog_one2one
Ec-18_003270	mRNA_S-promiscuus_M_contig28.8228.1	ortholog_one2one
Ec-18_003230	mRNA_S-promiscuus_M_contig28.8231.1	ortholog_one2one
Ec-18_003250	mRNA_S-promiscuus_M_contig28.8240.1	ortholog_one2one
Ec-18_003210	mRNA_S-promiscuus_M_contig28.8241.1	ortholog_one2one
Ec-18_003180	mRNA_S-promiscuus_M_contig28.8242.1	ortholog_one2one
Ec-18_003170	mRNA_S-promiscuus_M_contig28.8243.1	ortholog_one2one
Ec-00_011060	mRNA_S-promiscuus_M_contig28.8245.1	ortholog_one2one
Ec-18_003160	mRNA_S-promiscuus_M_contig28.8251.1	ortholog_one2many
Ec-18_003150	mRNA_S-promiscuus_M_contig28.8259.1	ortholog_one2one
Ec-18_003140	mRNA_S-promiscuus_M_contig28.8262.1	ortholog_one2one
Ec-18_003130	mRNA_S-promiscuus_M_contig28.8263.1	ortholog_one2one
Ec-18_003120	mRNA_S-promiscuus_M_contig28.8265.1	ortholog_one2one
Ec-18_003110	mRNA_S-promiscuus_M_contig28.8266.1	ortholog_one2one
Ec-18_003100	mRNA_S-promiscuus_M_contig28.8267.1	ortholog_one2one
Ec-18_003080	mRNA_S-promiscuus_M_contig28.8268.1	ortholog_one2one
Ec-18_003070	mRNA_S-promiscuus_M_contig28.8269.1	ortholog_one2one
Ec-12_004810	mRNA_S-promiscuus_M_contig28.8270.1	ortholog_one2one
Ec-18_003060	mRNA_S-promiscuus_M_contig28.8271.1	ortholog_one2one
Ec-18_003050	mRNA_S-promiscuus_M_contig28.8272.1	ortholog_one2one
Ec-18_002940	mRNA_S-promiscuus_M_contig28.8273.1	ortholog_one2one
Ec-18_002950	mRNA_S-promiscuus_M_contig28.8274.1	ortholog_one2one
Ec-18_002980	mRNA_S-promiscuus_M_contig28.8275.1	ortholog_one2one
Ec-18_002990	mRNA_S-promiscuus_M_contig28.8276.1	ortholog_one2one
Ec-18_003010	mRNA_S-promiscuus_M_contig28.8279.1	ortholog_one2one
Ec-18_003040	mRNA_S-promiscuus_M_contig28.8282.1	ortholog_one2one
Ec-18_002930	mRNA_S-promiscuus_M_contig28.8283.1	ortholog_one2one
Ec-18_002910	mRNA_S-promiscuus_M_contig28.8284.1	ortholog_one2one
Ec-18_002900	mRNA_S-promiscuus_M_contig28.8287.1	ortholog_one2one
Ec-18_002890	mRNA_S-promiscuus_M_contig28.8288.1	ortholog_one2one
Ec-18_002860	mRNA_S-promiscuus_M_contig28.8290.1	ortholog_one2one
Ec-18_002850	mRNA_S-promiscuus_M_contig28.8295.1	ortholog_one2one
Ec-18_002830	mRNA_S-promiscuus_M_contig28.8297.1	ortholog_one2one
Ec-18_002820	mRNA_S-promiscuus_M_contig28.8298.1	ortholog_one2one
Ec-18_002810	mRNA_S-promiscuus_M_contig28.8299.1	ortholog_one2one
Ec-18_002800	mRNA_S-promiscuus_M_contig28.8300.1	ortholog_one2one
Ec-15_000280	mRNA_S-promiscuus_M_contig28.8301.1	ortholog_one2one
Ec-18_002660	mRNA_S-promiscuus_M_contig28.8306.1	ortholog_one2one
Ec-18_002650	mRNA_S-promiscuus_M_contig28.8307.1	ortholog_one2one
Ec-18_002640	mRNA_S-promiscuus_M_contig28.8309.1	ortholog_one2one
Ec-18_002630	mRNA_S-promiscuus_M_contig28.8310.1	ortholog_one2one
Ec-18_002620	mRNA_S-promiscuus_M_contig28.8311.1	ortholog_one2one
Ec-18_002750	mRNA_S-promiscuus_M_contig28.8316.1	ortholog_one2one
Ec-18_002760	mRNA_S-promiscuus_M_contig28.8317.1	ortholog_one2one
Ec-00_009450	mRNA_S-promiscuus_M_contig28.8319.1	ortholog_many2many
Ec-00_010440	mRNA_S-promiscuus_M_contig28.8320.1	ortholog_one2one
Ec-00_008510	mRNA_S-promiscuus_M_contig28.8323.1	ortholog_one2one
Ec-18_002730	mRNA_S-promiscuus_M_contig28.8324.1	ortholog_one2one
Ec-18_002725	mRNA_S-promiscuus_M_contig28.8326.1	ortholog_one2one
Ec-18_002720	mRNA_S-promiscuus_M_contig28.8327.1	ortholog_one2one
Ec-18_002710	mRNA_S-promiscuus_M_contig28.8328.1	ortholog_one2one
Ec-18_002690	mRNA_S-promiscuus_M_contig28.8329.1	ortholog_one2one
Ec-18_002680	mRNA_S-promiscuus_M_contig28.8330.1	ortholog_one2one
Ec-00_007580	mRNA_S-promiscuus_M_contig28.8331.1	ortholog_one2many
Ec-00_008500	mRNA_S-promiscuus_M_contig28.8334.1	ortholog_many2one
Ec-00_006690	mRNA_S-promiscuus_M_contig28.8336.1	ortholog_one2one
Ec-00_006720	mRNA_S-promiscuus_M_contig28.8342.1	ortholog_one2one
Ec-18_002600	mRNA_S-promiscuus_M_contig28.8344.1	ortholog_many2one
Ec-18_002590	mRNA_S-promiscuus_M_contig28.8345.1	ortholog_one2one
Ec-18_002580	mRNA_S-promiscuus_M_contig28.8347.1	ortholog_one2one
Ec-18_002570	mRNA_S-promiscuus_M_contig28.8348.1	ortholog_one2one
Ec-18_002560	mRNA_S-promiscuus_M_contig28.8349.1	ortholog_one2one
Ec-18_002550	mRNA_S-promiscuus_M_contig28.8372.1	ortholog_one2many
Ec-18_002540	mRNA_S-promiscuus_M_contig28.8373.1	ortholog_one2one
Ec-18_002530	mRNA_S-promiscuus_M_contig28.8374.1	ortholog_one2one
Ec-18_002320	mRNA_S-promiscuus_M_contig28.8375.1	ortholog_one2one
Ec-18_002340	mRNA_S-promiscuus_M_contig28.8377.1	ortholog_one2one
Ec-18_002360	mRNA_S-promiscuus_M_contig28.8379.1	ortholog_one2one
Ec-18_002350	mRNA_S-promiscuus_M_contig28.8380.1	ortholog_one2one
Ec-10_006420	mRNA_S-promiscuus_M_contig29.8387.1	ortholog_many2many
Ec-08_006720	mRNA_S-promiscuus_M_contig29.8392.1	ortholog_one2one
Ec-08_006710	mRNA_S-promiscuus_M_contig29.8393.1	ortholog_one2one
Ec-08_006690	mRNA_S-promiscuus_M_contig29.8394.1	ortholog_one2one
Ec-08_006680	mRNA_S-promiscuus_M_contig29.8395.1	ortholog_one2one
Ec-08_006670	mRNA_S-promiscuus_M_contig29.8396.1	ortholog_one2one
Ec-08_006660	mRNA_S-promiscuus_M_contig29.8397.1	ortholog_one2one
Ec-08_006650	mRNA_S-promiscuus_M_contig29.8398.1	ortholog_one2one
Ec-08_006640	mRNA_S-promiscuus_M_contig29.8399.1	ortholog_one2one
Ec-08_006630	mRNA_S-promiscuus_M_contig29.8400.1	ortholog_one2one
Ec-08_006620	mRNA_S-promiscuus_M_contig29.8401.1	ortholog_one2one
Ec-08_006610	mRNA_S-promiscuus_M_contig29.8402.1	ortholog_one2one
Ec-08_006600	mRNA_S-promiscuus_M_contig29.8403.1	ortholog_one2one
Ec-08_006400	mRNA_S-promiscuus_M_contig29.8404.1	ortholog_many2one
Ec-08_006530	mRNA_S-promiscuus_M_contig29.8405.1	ortholog_one2one
Ec-08_006490	mRNA_S-promiscuus_M_contig29.8406.1	ortholog_one2one
Ec-08_006480	mRNA_S-promiscuus_M_contig29.8407.1	ortholog_one2one
Ec-13_004730	mRNA_S-promiscuus_M_contig29.8411.1	ortholog_many2many
Ec-08_006420	mRNA_S-promiscuus_M_contig29.8415.1	ortholog_one2one
Ec-08_006390	mRNA_S-promiscuus_M_contig29.8417.1	ortholog_one2one
Ec-08_006380	mRNA_S-promiscuus_M_contig29.8418.1	ortholog_one2one
Ec-08_006370	mRNA_S-promiscuus_M_contig29.8420.1	ortholog_one2one
Ec-08_006360	mRNA_S-promiscuus_M_contig29.8421.1	ortholog_one2one
Ec-08_006350	mRNA_S-promiscuus_M_contig29.8422.1	ortholog_one2one
Ec-08_006340	mRNA_S-promiscuus_M_contig29.8423.1	ortholog_one2one
Ec-08_006210	mRNA_S-promiscuus_M_contig29.8424.1	ortholog_many2one
Ec-05_004340	mRNA_S-promiscuus_M_contig29.8427.1	ortholog_one2many
Ec-08_006190	mRNA_S-promiscuus_M_contig29.8428.1	ortholog_one2one
Ec-08_006180	mRNA_S-promiscuus_M_contig29.8429.1	ortholog_one2one
Ec-08_006170	mRNA_S-promiscuus_M_contig29.8430.1	ortholog_one2one
Ec-08_006160	mRNA_S-promiscuus_M_contig29.8437.1	ortholog_one2one
Ec-08_006150	mRNA_S-promiscuus_M_contig29.8439.1	ortholog_one2one
Ec-08_006140	mRNA_S-promiscuus_M_contig29.8440.1	ortholog_one2one
Ec-08_006120	mRNA_S-promiscuus_M_contig29.8441.1	ortholog_one2one
Ec-08_006100	mRNA_S-promiscuus_M_contig29.8444.1	ortholog_one2one
Ec-08_006090	mRNA_S-promiscuus_M_contig29.8445.1	ortholog_one2one
Ec-08_006080	mRNA_S-promiscuus_M_contig29.8446.1	ortholog_one2one
Ec-08_006070	mRNA_S-promiscuus_M_contig29.8447.1	ortholog_one2one
Ec-08_005990	mRNA_S-promiscuus_M_contig29.8448.1	ortholog_one2one
Ec-08_006000	mRNA_S-promiscuus_M_contig29.8449.1	ortholog_one2one
Ec-08_006010	mRNA_S-promiscuus_M_contig29.8450.1	ortholog_one2one
Ec-08_006030	mRNA_S-promiscuus_M_contig29.8451.1	ortholog_one2one
Ec-08_005960	mRNA_S-promiscuus_M_contig29.8453.1	ortholog_one2one
Ec-08_005950	mRNA_S-promiscuus_M_contig29.8454.1	ortholog_one2one
Ec-08_005940	mRNA_S-promiscuus_M_contig29.8455.1	ortholog_one2one
Ec-08_005930	mRNA_S-promiscuus_M_contig29.8456.1	ortholog_one2one
Ec-08_005850	mRNA_S-promiscuus_M_contig29.8457.1	ortholog_one2one
Ec-08_005840	mRNA_S-promiscuus_M_contig29.8458.1	ortholog_one2one
Ec-08_005860	mRNA_S-promiscuus_M_contig29.8459.1	ortholog_one2one
Ec-08_005870	mRNA_S-promiscuus_M_contig29.8460.1	ortholog_one2one
Ec-08_005830	mRNA_S-promiscuus_M_contig29.8461.1	ortholog_one2one
Ec-08_005820	mRNA_S-promiscuus_M_contig29.8462.1	ortholog_one2one
Ec-08_005810	mRNA_S-promiscuus_M_contig29.8463.1	ortholog_one2one
Ec-06_010690	mRNA_S-promiscuus_M_contig29.8469.1	ortholog_one2one
Ec-08_005770	mRNA_S-promiscuus_M_contig29.8470.1	ortholog_one2one
Ec-08_005760	mRNA_S-promiscuus_M_contig29.8471.1	ortholog_one2one
Ec-08_005720	mRNA_S-promiscuus_M_contig29.8472.1	ortholog_one2many
Ec-08_005740	mRNA_S-promiscuus_M_contig29.8474.1	ortholog_one2one
Ec-08_005750	mRNA_S-promiscuus_M_contig29.8475.1	ortholog_one2one
Ec-08_005710	mRNA_S-promiscuus_M_contig29.8476.1	ortholog_one2one
Ec-08_005570	mRNA_S-promiscuus_M_contig29.8477.1	ortholog_one2one
Ec-08_005580	mRNA_S-promiscuus_M_contig29.8478.1	ortholog_one2one
Ec-08_005590	mRNA_S-promiscuus_M_contig29.8479.1	ortholog_one2one
Ec-08_005600	mRNA_S-promiscuus_M_contig29.8480.1	ortholog_one2one
Ec-08_005620	mRNA_S-promiscuus_M_contig29.8481.1	ortholog_one2one
Ec-08_005640	mRNA_S-promiscuus_M_contig29.8482.1	ortholog_one2one
Ec-08_005660	mRNA_S-promiscuus_M_contig29.8483.1	ortholog_one2one
Ec-08_005530	mRNA_S-promiscuus_M_contig29.8487.1	ortholog_one2one
Ec-08_005520	mRNA_S-promiscuus_M_contig29.8488.1	ortholog_one2one
Ec-08_005510	mRNA_S-promiscuus_M_contig29.8489.1	ortholog_one2one
Ec-08_005500	mRNA_S-promiscuus_M_contig29.8491.1	ortholog_one2one
Ec-08_005490	mRNA_S-promiscuus_M_contig29.8493.1	ortholog_one2one
Ec-08_005480	mRNA_S-promiscuus_M_contig29.8494.1	ortholog_one2one
Ec-08_005470	mRNA_S-promiscuus_M_contig29.8495.1	ortholog_one2one
Ec-08_005460	mRNA_S-promiscuus_M_contig29.8496.1	ortholog_one2one
Ec-08_005450	mRNA_S-promiscuus_M_contig29.8497.1	ortholog_one2one
Ec-08_005420	mRNA_S-promiscuus_M_contig29.8498.1	ortholog_one2one
Ec-08_005410	mRNA_S-promiscuus_M_contig29.8499.1	ortholog_one2one
Ec-08_005400	mRNA_S-promiscuus_M_contig29.8500.1	ortholog_one2one
Ec-08_005290	mRNA_S-promiscuus_M_contig29.8501.1	ortholog_one2one
Ec-08_005310	mRNA_S-promiscuus_M_contig29.8507.1	ortholog_one2one
Ec-08_005320	mRNA_S-promiscuus_M_contig29.8508.1	ortholog_one2one
Ec-08_005330	mRNA_S-promiscuus_M_contig29.8509.1	ortholog_one2one
Ec-08_005340	mRNA_S-promiscuus_M_contig29.8510.1	ortholog_one2one
Ec-08_005270	mRNA_S-promiscuus_M_contig29.8511.1	ortholog_many2one
Ec-08_005260	mRNA_S-promiscuus_M_contig29.8512.1	ortholog_one2one
Ec-08_005250	mRNA_S-promiscuus_M_contig29.8513.1	ortholog_one2one
Ec-00_011160	mRNA_S-promiscuus_M_contig29.8515.1	ortholog_one2one
Ec-08_005090	mRNA_S-promiscuus_M_contig29.8516.1	ortholog_one2one
Ec-08_005100	mRNA_S-promiscuus_M_contig29.8517.1	ortholog_one2one
Ec-08_005130	mRNA_S-promiscuus_M_contig29.8521.1	ortholog_one2one
Ec-08_005150	mRNA_S-promiscuus_M_contig29.8522.1	ortholog_one2one
Ec-08_005160	mRNA_S-promiscuus_M_contig29.8524.1	ortholog_one2one
Ec-05_004130	mRNA_S-promiscuus_M_contig29.8526.1	ortholog_one2many
Ec-08_005180	mRNA_S-promiscuus_M_contig29.8528.1	ortholog_one2one
Ec-08_005190	mRNA_S-promiscuus_M_contig29.8529.1	ortholog_one2one
Ec-08_005230	mRNA_S-promiscuus_M_contig29.8530.1	ortholog_one2one
Ec-08_005220	mRNA_S-promiscuus_M_contig29.8532.1	ortholog_one2one
Ec-08_005210	mRNA_S-promiscuus_M_contig29.8533.1	ortholog_one2one
Ec-08_005200	mRNA_S-promiscuus_M_contig29.8534.1	ortholog_one2one
Ec-07_003410	mRNA_S-promiscuus_M_contig29.8535.1	ortholog_one2one
Ec-08_005070	mRNA_S-promiscuus_M_contig29.8536.1	ortholog_one2one
Ec-08_005050	mRNA_S-promiscuus_M_contig29.8537.1	ortholog_one2one
Ec-00_002670	mRNA_S-promiscuus_M_contig29.8541.1	ortholog_many2one
Ec-08_005010	mRNA_S-promiscuus_M_contig29.8542.1	ortholog_one2one
Ec-08_005000	mRNA_S-promiscuus_M_contig29.8545.1	ortholog_one2one
Ec-08_004990	mRNA_S-promiscuus_M_contig29.8546.1	ortholog_one2one
Ec-08_004960	mRNA_S-promiscuus_M_contig29.8547.1	ortholog_one2one
Ec-08_004950	mRNA_S-promiscuus_M_contig29.8549.1	ortholog_one2one
Ec-08_004980	mRNA_S-promiscuus_M_contig29.8550.1	ortholog_one2one
Ec-26_001820	mRNA_S-promiscuus_M_contig29.8553.1	ortholog_one2one
Ec-26_001810	mRNA_S-promiscuus_M_contig29.8554.1	ortholog_one2one
Ec-08_004800	mRNA_S-promiscuus_M_contig29.8555.1	ortholog_one2one
Ec-08_004790	mRNA_S-promiscuus_M_contig29.8556.1	ortholog_one2one
Ec-08_004780	mRNA_S-promiscuus_M_contig29.8557.1	ortholog_one2one
Ec-08_004770	mRNA_S-promiscuus_M_contig29.8558.1	ortholog_one2one
Ec-08_004730	mRNA_S-promiscuus_M_contig29.8559.1	ortholog_one2one
Ec-08_004750	mRNA_S-promiscuus_M_contig29.8560.1	ortholog_one2one
Ec-09_000440	mRNA_S-promiscuus_M_contig29.8562.1	ortholog_many2one
Ec-08_004700	mRNA_S-promiscuus_M_contig29.8563.1	ortholog_one2one
Ec-08_004690	mRNA_S-promiscuus_M_contig29.8564.1	ortholog_one2one
Ec-08_004670	mRNA_S-promiscuus_M_contig29.8565.1	ortholog_one2one
Ec-08_004660	mRNA_S-promiscuus_M_contig29.8566.1	ortholog_one2one
Ec-08_004650	mRNA_S-promiscuus_M_contig29.8567.1	ortholog_one2one
Ec-08_004890	mRNA_S-promiscuus_M_contig29.8568.1	ortholog_one2one
Ec-08_004870	mRNA_S-promiscuus_M_contig29.8569.1	ortholog_one2one
Ec-08_004860	mRNA_S-promiscuus_M_contig29.8570.1	ortholog_one2one
Ec-08_004840	mRNA_S-promiscuus_M_contig29.8572.1	ortholog_many2one
Ec-08_004820	mRNA_S-promiscuus_M_contig29.8573.1	ortholog_one2one
