gene_id	spromiscuus_homolog	spromiscuus_homolog_orthology_type
ES_10-snap-gene-27.49	mRNA_S-promiscuus_M_contig9.18765.1	ortholog_one2one
ES_10-snap-gene-27.50	mRNA_S-promiscuus_M_contig9.18763.1	ortholog_one2one
ES_10-snap-gene-27.65	mRNA_S-promiscuus_M_contig9.18767.1	ortholog_one2one
ES_10-snap-gene-28.11	mRNA_S-promiscuus_M_contig9.18752.1	ortholog_one2one
ES_10-snap-gene-28.13	mRNA_S-promiscuus_M_contig9.18750.1	ortholog_one2one
ES_10-snap-gene-28.33	mRNA_S-promiscuus_M_contig9.18742.1	ortholog_one2one
ES_10-snap-gene-28.34	mRNA_S-promiscuus_M_contig9.18740.1	ortholog_one2one
ES_10-snap-gene-3.17	mRNA_S-promiscuus_M_contig48.14107.1	ortholog_one2one
ES_10-snap-gene-30.26	mRNA_S-promiscuus_M_contig9.18791.1	ortholog_one2one
ES_10-snap-gene-30.29	mRNA_S-promiscuus_M_contig9.18793.1	ortholog_one2one
ES_10-snap-gene-32.21	mRNA_S-promiscuus_M_contig9.18846.1	ortholog_one2one
ES_10-snap-gene-32.23	mRNA_S-promiscuus_M_contig9.18844.1	ortholog_one2one
ES_10-snap-gene-33.18	mRNA_S-promiscuus_M_contig9.18843.1	ortholog_one2one
ES_10-snap-gene-33.20	mRNA_S-promiscuus_M_contig9.18842.1	ortholog_one2one
ES_10-snap-gene-33.34	mRNA_S-promiscuus_M_contig9.18841.1	ortholog_many2one
ES_10-snap-gene-35.17	mRNA_S-promiscuus_M_contig9.18864.1	ortholog_one2one
ES_10-snap-gene-35.20	mRNA_S-promiscuus_M_contig9.18865.1	ortholog_one2one
ES_10-snap-gene-36.34	mRNA_S-promiscuus_M_contig9.18876.1	ortholog_one2one
ES_10-snap-gene-36.43	mRNA_S-promiscuus_M_contig9.18885.1	ortholog_one2one
ES_10-snap-gene-36.49	mRNA_S-promiscuus_M_contig9.18886.1	ortholog_one2one
ES_10-snap-gene-36.51	mRNA_S-promiscuus_M_contig9.18887.1	ortholog_one2one
ES_10-snap-gene-36.54	mRNA_S-promiscuus_M_contig9.18880.1	ortholog_one2one
ES_10-snap-gene-38.13	mRNA_S-promiscuus_M_contig9.18897.1	ortholog_one2one
ES_10-snap-gene-39.24	mRNA_S-promiscuus_M_contig9.18908.1	ortholog_one2one
ES_10-snap-gene-39.32	mRNA_S-promiscuus_M_contig9.18913.1	ortholog_one2one
ES_10-snap-gene-39.33	mRNA_S-promiscuus_M_contig9.18910.1	ortholog_one2one
ES_10-snap-gene-39.38	mRNA_S-promiscuus_M_contig9.18900.1	ortholog_one2many
ES_10-snap-gene-39.38	mRNA_S-promiscuus_M_contig9.18899.1	ortholog_one2many
ES_10-snap-gene-4.32	mRNA_S-promiscuus_M_contig48.14093.1	ortholog_many2one
ES_10-snap-gene-40.3	mRNA_S-promiscuus_M_contig9.18916.1	ortholog_one2one
ES_10-snap-gene-41.13	mRNA_S-promiscuus_M_contig9.18929.1	ortholog_one2one
ES_10-snap-gene-43.29	mRNA_S-promiscuus_M_contig9.18946.1	ortholog_one2one
ES_10-snap-gene-43.33	mRNA_S-promiscuus_M_contig9.18941.1	ortholog_one2one
ES_10-snap-gene-46.55	mRNA_S-promiscuus_M_contig9.18981.1	ortholog_one2one
ES_10-snap-gene-48.7	mRNA_S-promiscuus_M_contig9.18990.1	ortholog_one2one
ES_10-snap-gene-5.12	mRNA_S-promiscuus_M_contig48.14087.1	ortholog_one2one
ES_10-snap-gene-5.6	mRNA_S-promiscuus_M_contig48.14088.1	ortholog_one2one
ES_10-snap-gene-50.12	mRNA_S-promiscuus_M_contig9.19094.1	ortholog_one2one
ES_10-snap-gene-50.14	mRNA_S-promiscuus_M_contig9.19098.1	ortholog_one2one
ES_10-snap-gene-50.15	mRNA_S-promiscuus_M_contig9.19095.1	ortholog_one2one
ES_10-snap-gene-50.9	mRNA_S-promiscuus_M_contig9.19096.1	ortholog_one2one
ES_10-snap-gene-51.26	mRNA_S-promiscuus_M_contig9.19106.1	ortholog_one2one
ES_10-snap-gene-52.5	mRNA_S-promiscuus_M_contig9.19119.1	ortholog_one2one
ES_10-snap-gene-53.17	mRNA_S-promiscuus_M_contig9.19088.1	ortholog_one2one
ES_10-snap-gene-55.0	mRNA_S-promiscuus_M_contig9.19080.1	ortholog_one2one
ES_10-snap-gene-55.14	mRNA_S-promiscuus_M_contig9.19083.1	ortholog_one2many
ES_10-snap-gene-55.14	mRNA_S-promiscuus_M_contig9.19082.1	ortholog_one2many
ES_10-snap-gene-55.21	mRNA_S-promiscuus_M_contig9.19075.1	ortholog_one2one
ES_10-snap-gene-55.24	mRNA_S-promiscuus_M_contig9.19072.1	ortholog_one2one
ES_10-snap-gene-56.21	mRNA_S-promiscuus_M_contig9.19062.1	ortholog_one2one
ES_10-snap-gene-57.25	mRNA_S-promiscuus_M_contig9.19065.1	ortholog_one2one
ES_10-snap-gene-58.24	mRNA_S-promiscuus_M_contig9.19061.1	ortholog_one2one
ES_10-snap-gene-58.29	mRNA_S-promiscuus_M_contig9.19055.1	ortholog_one2one
ES_10-snap-gene-59.66	mRNA_S-promiscuus_M_contig9.19048.1	ortholog_one2one
ES_10-snap-gene-59.72	mRNA_S-promiscuus_M_contig9.19051.1	ortholog_one2one
ES_10-snap-gene-6.29	mRNA_S-promiscuus_M_contig48.14078.1	ortholog_one2one
ES_10-snap-gene-60.18	mRNA_S-promiscuus_M_contig9.19040.1	ortholog_one2one
ES_10-snap-gene-61.13	mRNA_S-promiscuus_M_contig9.19030.1	ortholog_one2one
ES_10-snap-gene-61.18	mRNA_S-promiscuus_M_contig9.19031.1	ortholog_one2one
ES_10-snap-gene-61.3	mRNA_S-promiscuus_M_contig9.19039.1	ortholog_one2one
ES_10-snap-gene-62.5	mRNA_S-promiscuus_M_contig1.400.1	ortholog_one2one
ES_10-snap-gene-65.16	mRNA_S-promiscuus_M_contig9.19008.1	ortholog_one2one
ES_10-snap-gene-65.29	mRNA_S-promiscuus_M_contig9.19006.1	ortholog_one2one
ES_10-snap-gene-67.25	mRNA_S-promiscuus_M_contig9.19000.1	ortholog_one2one
ES_10-snap-gene-67.28	mRNA_S-promiscuus_M_contig9.18995.1	ortholog_one2one
ES_10-snap-gene-68.26	mRNA_S-promiscuus_M_contig41.12907.1	ortholog_many2one
ES_10-snap-gene-69.53	mRNA_S-promiscuus_M_contig22.6340.1	ortholog_many2many
ES_10-snap-gene-69.53	mRNA_S-promiscuus_M_contig22.6339.1	ortholog_many2many
ES_10-snap-gene-7.16	mRNA_S-promiscuus_M_contig48.14082.1	ortholog_one2one
ES_10-snap-gene-7.9	mRNA_S-promiscuus_M_contig48.14083.1	ortholog_one2one
ES_10-snap-gene-8.34	mRNA_S-promiscuus_M_contig48.14071.1	ortholog_one2one
ES_10-snap-gene-8.38	mRNA_S-promiscuus_M_contig48.14070.1	ortholog_one2one
ES_10-snap-gene-8.41	mRNA_S-promiscuus_M_contig48.14060.1	ortholog_one2one
ES_10-snap-gene-8.45	mRNA_S-promiscuus_M_contig48.14072.1	ortholog_one2one
ES_10-snap-gene-9.11	mRNA_S-promiscuus_M_contig48.14061.1	ortholog_one2one
ES_10-snap-gene-9.6	mRNA_S-promiscuus_M_contig48.14062.1	ortholog_one2one
ES_11-augustus-gene-0.11	mRNA_S-promiscuus_M_contig60.16621.1	ortholog_one2one
ES_11-augustus-gene-0.12	mRNA_S-promiscuus_M_contig60.16618.1	ortholog_one2one
ES_11-augustus-gene-1.15	mRNA_S-promiscuus_M_contig48.13992.1	ortholog_one2one
ES_11-augustus-gene-1.30	mRNA_S-promiscuus_M_contig60.16635.1	ortholog_one2one
ES_11-augustus-gene-10.28	mRNA_S-promiscuus_M_contig60.16684.1	ortholog_one2one
ES_11-augustus-gene-11.10	mRNA_S-promiscuus_M_contig10.740.1	ortholog_one2one
ES_11-augustus-gene-11.12	mRNA_S-promiscuus_M_contig10.738.1	ortholog_one2one
ES_11-augustus-gene-11.21	mRNA_S-promiscuus_M_contig10.741.1	ortholog_one2one
ES_11-augustus-gene-12.37	mRNA_S-promiscuus_M_contig33.10503.1	ortholog_one2one
ES_11-augustus-gene-12.43	mRNA_S-promiscuus_M_contig33.10509.1	ortholog_many2one
ES_11-augustus-gene-12.47	mRNA_S-promiscuus_M_contig33.10507.1	ortholog_one2one
ES_11-augustus-gene-12.50	mRNA_S-promiscuus_M_contig33.10506.1	ortholog_one2one
ES_11-augustus-gene-12.56	mRNA_S-promiscuus_M_contig10.743.1	ortholog_one2one
ES_11-augustus-gene-13.20	mRNA_S-promiscuus_M_contig10.744.1	ortholog_one2one
ES_11-augustus-gene-13.31	mRNA_S-promiscuus_M_contig10.750.1	ortholog_one2one
ES_11-augustus-gene-13.36	mRNA_S-promiscuus_M_contig10.745.1	ortholog_one2one
ES_11-augustus-gene-13.38	mRNA_S-promiscuus_M_contig10.746.1	ortholog_one2one
ES_11-augustus-gene-13.43	mRNA_S-promiscuus_M_contig10.751.1	ortholog_one2one
ES_11-augustus-gene-14.14	mRNA_S-promiscuus_M_contig10.747.1	ortholog_one2one
ES_11-augustus-gene-14.18	mRNA_S-promiscuus_M_contig10.754.1	ortholog_one2one
ES_11-augustus-gene-14.2	mRNA_S-promiscuus_M_contig10.753.1	ortholog_one2one
ES_11-augustus-gene-14.3	mRNA_S-promiscuus_M_contig10.749.1	ortholog_one2one
ES_11-augustus-gene-16.7	mRNA_S-promiscuus_M_contig10.768.1	ortholog_one2one
ES_11-augustus-gene-17.30	mRNA_S-promiscuus_M_contig10.774.1	ortholog_one2one
ES_11-augustus-gene-17.36	mRNA_S-promiscuus_M_contig10.775.1	ortholog_one2one
ES_11-augustus-gene-17.39	mRNA_S-promiscuus_M_contig10.777.1	ortholog_one2one
ES_11-augustus-gene-17.46	mRNA_S-promiscuus_M_contig10.773.1	ortholog_one2one
ES_11-augustus-gene-17.50	mRNA_S-promiscuus_M_contig10.778.1	ortholog_one2one
ES_11-augustus-gene-18.41	mRNA_S-promiscuus_M_contig10.793.1	ortholog_one2one
ES_11-augustus-gene-18.46	mRNA_S-promiscuus_M_contig10.789.1	ortholog_one2one
ES_11-augustus-gene-18.51	mRNA_S-promiscuus_M_contig10.788.1	ortholog_one2one
ES_11-augustus-gene-18.55	mRNA_S-promiscuus_M_contig10.791.1	ortholog_one2one
ES_11-augustus-gene-19.0	mRNA_S-promiscuus_M_contig10.790.1	ortholog_one2one
ES_11-augustus-gene-19.1	mRNA_S-promiscuus_M_contig10.786.1	ortholog_one2one
ES_11-augustus-gene-19.6	mRNA_S-promiscuus_M_contig10.783.1	ortholog_one2many
ES_11-augustus-gene-19.6	mRNA_S-promiscuus_M_contig10.784.1	ortholog_one2many
ES_11-augustus-gene-2.27	mRNA_S-promiscuus_M_contig60.16638.1	ortholog_one2one
ES_11-augustus-gene-2.28	mRNA_S-promiscuus_M_contig60.16636.1	ortholog_one2one
ES_11-augustus-gene-2.32	mRNA_S-promiscuus_M_contig60.16639.1	ortholog_one2one
ES_11-augustus-gene-21.10	mRNA_S-promiscuus_M_contig10.815.1	ortholog_one2one
ES_11-augustus-gene-22.13	mRNA_S-promiscuus_M_contig10.841.1	ortholog_one2one
ES_11-augustus-gene-22.14	mRNA_S-promiscuus_M_contig10.845.1	ortholog_one2one
ES_11-augustus-gene-23.0	mRNA_S-promiscuus_M_contig10.802.1	ortholog_one2one
ES_11-augustus-gene-23.14	mRNA_S-promiscuus_M_contig10.847.1	ortholog_one2one
ES_11-augustus-gene-23.17	mRNA_S-promiscuus_M_contig10.796.1	ortholog_one2one
ES_11-augustus-gene-23.19	mRNA_S-promiscuus_M_contig10.797.1	ortholog_one2one
ES_11-augustus-gene-23.3	mRNA_S-promiscuus_M_contig10.801.1	ortholog_one2one
ES_11-augustus-gene-24.19	mRNA_S-promiscuus_M_contig10.836.1	ortholog_many2one
ES_11-augustus-gene-25.21	mRNA_S-promiscuus_M_contig10.817.1	ortholog_one2one
ES_11-augustus-gene-25.23	mRNA_S-promiscuus_M_contig10.852.1	ortholog_one2one
ES_11-augustus-gene-25.26	mRNA_S-promiscuus_M_contig10.857.1	ortholog_one2one
ES_11-augustus-gene-25.27	mRNA_S-promiscuus_M_contig10.855.1	ortholog_one2one
ES_11-augustus-gene-25.30	mRNA_S-promiscuus_M_contig10.818.1	ortholog_one2one
ES_11-augustus-gene-25.41	mRNA_S-promiscuus_M_contig10.856.1	ortholog_one2one
ES_11-augustus-gene-26.22	mRNA_S-promiscuus_M_contig10.863.1	ortholog_one2one
ES_11-augustus-gene-26.27	mRNA_S-promiscuus_M_contig10.868.1	ortholog_one2one
ES_11-augustus-gene-26.28	mRNA_S-promiscuus_M_contig10.873.1	ortholog_one2one
ES_11-augustus-gene-26.29	mRNA_S-promiscuus_M_contig10.864.1	ortholog_one2one
ES_11-augustus-gene-27.13	mRNA_S-promiscuus_M_contig10.866.1	ortholog_one2one
ES_11-augustus-gene-27.17	mRNA_S-promiscuus_M_contig10.894.1	ortholog_one2one
ES_11-augustus-gene-27.20	mRNA_S-promiscuus_M_contig10.891.1	ortholog_one2one
ES_11-augustus-gene-27.9	mRNA_S-promiscuus_M_contig10.892.1	ortholog_one2one
ES_11-augustus-gene-29.0	mRNA_S-promiscuus_M_contig10.898.1	ortholog_one2one
ES_11-augustus-gene-3.15	mRNA_S-promiscuus_M_contig60.16632.1	ortholog_one2one
ES_11-augustus-gene-3.17	mRNA_S-promiscuus_M_contig60.16631.1	ortholog_one2one
ES_11-augustus-gene-3.20	mRNA_S-promiscuus_M_contig60.16630.1	ortholog_one2one
ES_11-augustus-gene-3.22	mRNA_S-promiscuus_M_contig60.16626.1	ortholog_one2one
ES_11-augustus-gene-30.2	mRNA_S-promiscuus_M_contig10.823.1	ortholog_one2one
ES_11-augustus-gene-30.4	mRNA_S-promiscuus_M_contig10.911.1	ortholog_one2one
ES_11-augustus-gene-30.7	mRNA_S-promiscuus_M_contig10.820.1	ortholog_one2one
ES_11-augustus-gene-30.9	mRNA_S-promiscuus_M_contig10.910.1	ortholog_one2one
ES_11-augustus-gene-31.13	mRNA_S-promiscuus_M_contig10.916.1	ortholog_one2one
ES_11-augustus-gene-31.16	mRNA_S-promiscuus_M_contig10.904.1	ortholog_one2one
ES_11-augustus-gene-31.20	mRNA_S-promiscuus_M_contig10.907.1	ortholog_one2one
ES_11-augustus-gene-31.9	mRNA_S-promiscuus_M_contig10.915.1	ortholog_one2one
ES_11-augustus-gene-32.30	mRNA_S-promiscuus_M_contig10.905.1	ortholog_one2one
ES_11-augustus-gene-32.31	mRNA_S-promiscuus_M_contig10.908.1	ortholog_one2one
ES_11-augustus-gene-32.33	mRNA_S-promiscuus_M_contig62.16764.1	ortholog_many2one
ES_11-augustus-gene-32.34	mRNA_S-promiscuus_M_contig10.919.1	ortholog_one2one
ES_11-augustus-gene-33.54	mRNA_S-promiscuus_M_contig10.926.1	ortholog_one2one
ES_11-augustus-gene-33.59	mRNA_S-promiscuus_M_contig10.942.1	ortholog_one2one
ES_11-augustus-gene-33.69	mRNA_S-promiscuus_M_contig10.939.1	ortholog_one2one
ES_11-augustus-gene-34.64	mRNA_S-promiscuus_M_contig10.960.1	ortholog_many2one
ES_11-augustus-gene-35.13	mRNA_S-promiscuus_M_contig10.955.1	ortholog_one2one
ES_11-augustus-gene-36.16	mRNA_S-promiscuus_M_contig10.958.1	ortholog_one2one
ES_11-augustus-gene-36.18	mRNA_S-promiscuus_M_contig10.963.1	ortholog_one2many
ES_11-augustus-gene-36.18	mRNA_S-promiscuus_M_contig10.964.1	ortholog_one2many
ES_11-augustus-gene-37.46	mRNA_S-promiscuus_M_contig10.970.1	ortholog_one2one
ES_11-augustus-gene-37.48	mRNA_S-promiscuus_M_contig10.974.1	ortholog_one2one
ES_11-augustus-gene-38.29	mRNA_S-promiscuus_M_contig10.1000.1	ortholog_one2one
ES_11-augustus-gene-38.30	mRNA_S-promiscuus_M_contig10.1002.1	ortholog_one2one
ES_11-augustus-gene-38.31	mRNA_S-promiscuus_M_contig10.999.1	ortholog_one2one
ES_11-augustus-gene-39.19	mRNA_S-promiscuus_M_contig10.983.1	ortholog_one2one
ES_11-augustus-gene-39.20	mRNA_S-promiscuus_M_contig10.979.1	ortholog_one2one
ES_11-augustus-gene-39.26	mRNA_S-promiscuus_M_contig10.982.1	ortholog_one2one
ES_11-augustus-gene-4.20	mRNA_S-promiscuus_M_contig60.16667.1	ortholog_one2one
ES_11-augustus-gene-4.23	mRNA_S-promiscuus_M_contig60.16624.1	ortholog_one2one
ES_11-augustus-gene-4.25	mRNA_S-promiscuus_M_contig60.16643.1	ortholog_one2one
ES_11-augustus-gene-40.55	mRNA_S-promiscuus_M_contig10.1213.1	ortholog_one2one
ES_11-augustus-gene-40.57	mRNA_S-promiscuus_M_contig10.1212.1	ortholog_one2one
ES_11-augustus-gene-40.59	mRNA_S-promiscuus_M_contig10.1211.1	ortholog_one2one
ES_11-augustus-gene-40.60	mRNA_S-promiscuus_M_contig10.1209.1	ortholog_one2one
ES_11-augustus-gene-40.61	mRNA_S-promiscuus_M_contig10.1216.1	ortholog_one2one
ES_11-augustus-gene-40.70	mRNA_S-promiscuus_M_contig10.988.1	ortholog_one2one
ES_11-augustus-gene-40.82	mRNA_S-promiscuus_M_contig10.1210.1	ortholog_one2one
ES_11-augustus-gene-40.84	mRNA_S-promiscuus_M_contig10.1217.1	ortholog_one2one
ES_11-augustus-gene-41.26	mRNA_S-promiscuus_M_contig10.1223.1	ortholog_one2one
ES_11-augustus-gene-41.28	mRNA_S-promiscuus_M_contig10.1225.1	ortholog_one2one
ES_11-augustus-gene-41.30	mRNA_S-promiscuus_M_contig10.1232.1	ortholog_one2one
ES_11-augustus-gene-41.33	mRNA_S-promiscuus_M_contig10.1224.1	ortholog_one2one
ES_11-augustus-gene-42.12	mRNA_S-promiscuus_M_contig10.1235.1	ortholog_one2one
ES_11-augustus-gene-42.7	mRNA_S-promiscuus_M_contig10.1233.1	ortholog_one2one
ES_11-augustus-gene-42.8	mRNA_S-promiscuus_M_contig10.1234.1	ortholog_one2one
ES_11-augustus-gene-43.37	mRNA_S-promiscuus_M_contig10.1193.1	ortholog_one2one
ES_11-augustus-gene-43.39	mRNA_S-promiscuus_M_contig10.1182.1	ortholog_one2one
ES_11-augustus-gene-44.38	mRNA_S-promiscuus_M_contig10.1185.1	ortholog_one2one
ES_11-augustus-gene-44.40	mRNA_S-promiscuus_M_contig10.1186.1	ortholog_one2one
ES_11-augustus-gene-44.47	mRNA_S-promiscuus_M_contig10.1188.1	ortholog_one2one
ES_11-augustus-gene-44.49	mRNA_S-promiscuus_M_contig10.1190.1	ortholog_one2one
ES_11-augustus-gene-44.52	mRNA_S-promiscuus_M_contig10.1192.1	ortholog_one2one
ES_11-augustus-gene-44.56	mRNA_S-promiscuus_M_contig10.1191.1	ortholog_one2one
ES_11-augustus-gene-44.60	mRNA_S-promiscuus_M_contig10.1171.1	ortholog_many2many
ES_11-augustus-gene-44.60	mRNA_S-promiscuus_M_contig10.1175.1	ortholog_many2many
ES_11-augustus-gene-44.60	mRNA_S-promiscuus_M_contig10.1181.1	ortholog_many2many
ES_11-augustus-gene-45.17	mRNA_S-promiscuus_M_contig10.1195.1	ortholog_one2one
ES_11-augustus-gene-45.24	mRNA_S-promiscuus_M_contig10.1199.1	ortholog_one2one
ES_11-augustus-gene-45.27	mRNA_S-promiscuus_M_contig10.1156.1	ortholog_one2one
ES_11-augustus-gene-46.0	mRNA_S-promiscuus_M_contig10.1158.1	ortholog_one2one
ES_11-augustus-gene-46.10	mRNA_S-promiscuus_M_contig10.1163.1	ortholog_one2one
ES_11-augustus-gene-46.15	mRNA_S-promiscuus_M_contig10.1168.1	ortholog_one2many
ES_11-augustus-gene-46.15	mRNA_S-promiscuus_M_contig10.1166.1	ortholog_one2many
ES_11-augustus-gene-46.18	mRNA_S-promiscuus_M_contig10.1165.1	ortholog_one2one
ES_11-augustus-gene-46.8	mRNA_S-promiscuus_M_contig10.1161.1	ortholog_one2one
ES_11-augustus-gene-47.24	mRNA_S-promiscuus_M_contig10.1164.1	ortholog_one2one
ES_11-augustus-gene-48.16	mRNA_S-promiscuus_M_contig10.1146.1	ortholog_one2one
ES_11-augustus-gene-49.49	mRNA_S-promiscuus_M_contig10.1140.1	ortholog_one2one
ES_11-augustus-gene-49.56	mRNA_S-promiscuus_M_contig10.1144.1	ortholog_one2one
ES_11-augustus-gene-49.58	mRNA_S-promiscuus_M_contig10.1133.1	ortholog_one2one
ES_11-augustus-gene-49.60	mRNA_S-promiscuus_M_contig10.1135.1	ortholog_one2one
ES_11-augustus-gene-49.69	mRNA_S-promiscuus_M_contig10.1134.1	ortholog_one2one
ES_11-augustus-gene-5.14	mRNA_S-promiscuus_M_contig36.11209.1	ortholog_one2one
ES_11-augustus-gene-50.16	mRNA_S-promiscuus_M_contig10.1131.1	ortholog_one2one
ES_11-augustus-gene-50.18	mRNA_S-promiscuus_M_contig10.1126.1	ortholog_one2one
ES_11-augustus-gene-50.19	mRNA_S-promiscuus_M_contig10.1095.1	ortholog_one2one
ES_11-augustus-gene-50.21	mRNA_S-promiscuus_M_contig10.1096.1	ortholog_one2one
ES_11-augustus-gene-50.22	mRNA_S-promiscuus_M_contig10.1132.1	ortholog_one2one
ES_11-augustus-gene-50.23	mRNA_S-promiscuus_M_contig10.1123.1	ortholog_one2one
ES_11-augustus-gene-51.12	mRNA_S-promiscuus_M_contig10.1104.1	ortholog_one2one
ES_11-augustus-gene-51.4	mRNA_S-promiscuus_M_contig10.1102.1	ortholog_one2one
ES_11-augustus-gene-51.5	mRNA_S-promiscuus_M_contig10.1105.1	ortholog_one2one
ES_11-augustus-gene-52.45	mRNA_S-promiscuus_M_contig10.1109.1	ortholog_one2one
ES_11-augustus-gene-52.47	mRNA_S-promiscuus_M_contig10.1111.1	ortholog_one2one
ES_11-augustus-gene-52.50	mRNA_S-promiscuus_M_contig10.1114.1	ortholog_many2one
ES_11-augustus-gene-52.51	mRNA_S-promiscuus_M_contig10.1117.1	ortholog_one2one
ES_11-augustus-gene-52.53	mRNA_S-promiscuus_M_contig19.4705.1	ortholog_one2one
ES_11-augustus-gene-52.57	mRNA_S-promiscuus_M_contig10.1108.1	ortholog_one2one
ES_11-augustus-gene-52.60	mRNA_S-promiscuus_M_contig10.1112.1	ortholog_one2one
ES_11-augustus-gene-52.64	mRNA_S-promiscuus_M_contig10.1118.1	ortholog_one2one
ES_11-augustus-gene-53.15	mRNA_S-promiscuus_M_contig10.1050.1	ortholog_one2one
ES_11-augustus-gene-53.16	mRNA_S-promiscuus_M_contig12.2110.1	ortholog_one2many
ES_11-augustus-gene-53.16	mRNA_S-promiscuus_M_contig10.1052.1	ortholog_one2many
ES_11-augustus-gene-54.0	mRNA_S-promiscuus_M_contig10.1051.1	ortholog_one2one
ES_11-augustus-gene-54.4	mRNA_S-promiscuus_M_contig10.1058.1	ortholog_one2one
ES_11-augustus-gene-56.43	mRNA_S-promiscuus_M_contig10.1035.1	ortholog_one2one
ES_11-augustus-gene-56.46	mRNA_S-promiscuus_M_contig10.1039.1	ortholog_one2one
ES_11-augustus-gene-56.49	mRNA_S-promiscuus_M_contig10.1066.1	ortholog_one2one
ES_11-augustus-gene-56.50	mRNA_S-promiscuus_M_contig10.1034.1	ortholog_one2one
ES_11-augustus-gene-56.57	mRNA_S-promiscuus_M_contig10.1038.1	ortholog_one2one
ES_11-augustus-gene-56.66	mRNA_S-promiscuus_M_contig22.6493.1	ortholog_many2many
ES_11-augustus-gene-56.66	mRNA_S-promiscuus_M_contig22.6495.1	ortholog_many2many
ES_11-augustus-gene-56.66	mRNA_S-promiscuus_M_contig59.15891.1	ortholog_many2many
ES_11-augustus-gene-57.34	mRNA_S-promiscuus_M_contig10.1010.1	ortholog_one2one
ES_11-augustus-gene-57.37	mRNA_S-promiscuus_M_contig10.995.1	ortholog_one2one
ES_11-augustus-gene-58.1	mRNA_S-promiscuus_M_contig10.1201.1	ortholog_one2one
ES_11-augustus-gene-59.29	mRNA_S-promiscuus_M_contig10.1046.1	ortholog_one2one
ES_11-augustus-gene-59.31	mRNA_S-promiscuus_M_contig8.18301.1	ortholog_one2one
ES_11-augustus-gene-59.33	mRNA_S-promiscuus_M_contig10.1045.1	ortholog_one2one
ES_11-augustus-gene-6.39	mRNA_S-promiscuus_M_contig60.16649.1	ortholog_one2one
ES_11-augustus-gene-6.49	mRNA_S-promiscuus_M_contig60.16654.1	ortholog_one2one
ES_11-augustus-gene-60.12	mRNA_S-promiscuus_M_contig8.18290.1	ortholog_one2one
ES_11-augustus-gene-60.13	mRNA_S-promiscuus_M_contig8.18294.1	ortholog_one2one
ES_11-augustus-gene-63.44	mRNA_S-promiscuus_M_contig10.1027.1	ortholog_one2many
ES_11-augustus-gene-63.44	mRNA_S-promiscuus_M_contig10.1028.1	ortholog_one2many
ES_11-augustus-gene-63.53	mRNA_S-promiscuus_M_contig10.1023.1	ortholog_one2one
ES_11-augustus-gene-63.54	mRNA_S-promiscuus_M_contig10.1020.1	ortholog_one2one
ES_11-augustus-gene-63.59	mRNA_S-promiscuus_M_contig10.1025.1	ortholog_one2one
ES_11-augustus-gene-63.60	mRNA_S-promiscuus_M_contig10.1024.1	ortholog_one2one
ES_11-augustus-gene-63.63	mRNA_S-promiscuus_M_contig10.1022.1	ortholog_one2one
ES_11-augustus-gene-63.64	mRNA_S-promiscuus_M_contig10.1019.1	ortholog_one2one
ES_11-augustus-gene-64.12	mRNA_S-promiscuus_M_contig10.1018.1	ortholog_one2one
ES_11-augustus-gene-64.17	mRNA_S-promiscuus_M_contig10.1016.1	ortholog_one2one
ES_11-augustus-gene-64.19	mRNA_S-promiscuus_M_contig10.1015.1	ortholog_one2one
ES_11-augustus-gene-65.45	mRNA_S-promiscuus_M_contig15.3225.1	ortholog_one2one
ES_11-augustus-gene-65.52	mRNA_S-promiscuus_M_contig15.3226.1	ortholog_one2one
ES_11-augustus-gene-65.68	mRNA_S-promiscuus_M_contig15.3224.1	ortholog_one2one
ES_11-augustus-gene-65.73	mRNA_S-promiscuus_M_contig15.3223.1	ortholog_one2one
ES_11-augustus-gene-66.40	mRNA_S-promiscuus_M_contig10.1206.1	ortholog_one2one
ES_11-augustus-gene-66.52	mRNA_S-promiscuus_M_contig18.4244.1	ortholog_one2one
ES_11-augustus-gene-66.67	mRNA_S-promiscuus_M_contig10.991.1	ortholog_one2one
ES_11-augustus-gene-66.70	mRNA_S-promiscuus_M_contig10.1205.1	ortholog_one2many
ES_11-augustus-gene-66.70	mRNA_S-promiscuus_M_contig10.1221.1	ortholog_one2many
ES_11-augustus-gene-67.36	mRNA_S-promiscuus_M_contig10.1243.1	ortholog_one2one
ES_11-augustus-gene-67.38	mRNA_S-promiscuus_M_contig10.1244.1	ortholog_one2one
ES_11-augustus-gene-67.42	mRNA_S-promiscuus_M_contig10.1239.1	ortholog_many2one
ES_11-augustus-gene-67.49	mRNA_S-promiscuus_M_contig10.1245.1	ortholog_one2one
ES_11-augustus-gene-68.25	mRNA_S-promiscuus_M_contig10.1256.1	ortholog_one2one
ES_11-augustus-gene-68.27	mRNA_S-promiscuus_M_contig10.1257.1	ortholog_one2one
ES_11-augustus-gene-68.30	mRNA_S-promiscuus_M_contig10.1251.1	ortholog_one2many
ES_11-augustus-gene-68.30	mRNA_S-promiscuus_M_contig10.1246.1	ortholog_one2many
ES_11-augustus-gene-68.30	mRNA_S-promiscuus_M_contig10.1247.1	ortholog_one2many
ES_11-augustus-gene-69.0	mRNA_S-promiscuus_M_contig10.1259.1	ortholog_one2one
ES_11-augustus-gene-69.19	mRNA_S-promiscuus_M_contig10.1258.1	ortholog_one2one
